FECHA_TRANSACCION;Cliente_ID;Producto_ID;Volumen_Vendido;Precio_Unitario_Real;Costo_Venta_Unitario;Gasto_Marketing
2020-12-27;CLI0493;LIM_Q02;157;14003,02;6639,88;0
2020-12-27;CLI0391;LIM_Q02;154;3311,45;1894,97;0
2020-12-27;CLI0104;DIS_S04;288;6290,5;3920,86;0
2020-12-27;CLI0241;DIS_S05;333;11532,21;5013,31;0
2020-12-28;CLI0204;DIS_S05;15;3733,96;2142,53;0
2020-12-28;CLI0253;HIG_Q03;91;14301,9;7003,84;0
2020-12-28;CLI0142;LIM_Q02;477;11949,31;8604,3;0
2020-12-28;CLI0302;HIG_Q03;132;5216,21;3405,76;0
2020-12-28;CLI0143;DIS_S05;176;1489,05;1028,69;0
2020-12-29;CLI0307;DIS_S04;299;11111,27;5407,27;0
2020-12-29;CLI0451;DIS_S04;246;7513,68;4312,37;0
2020-12-29;CLI0271;LIM_Q01;114;11659,06;6423,91;0
2020-12-30;CLI0110;HIG_Q03;319;8491,9;5028,49;0
2020-12-30;CLI0500;DIS_S04;247;4776,73;3330,63;0
2020-12-30;CLI0472;LIM_Q02;497;8276,56;5160,19;0
2020-12-31;CLI0008;DIS_S05;481;2027,01;1226,98;0
2020-12-31;CLI0069;DIS_S04;91;2422,28;1382,43;4439788,3
2020-12-31;CLI0190;DIS_S04;103;4169,27;2484,73;3247464,09
2020-12-31;CLI0179;DIS_S05;330;8983,23;5866,2;0
2021-01-01;CLI0400;LIM_Q02;370;12033,15;6905,66;0
2021-01-01;CLI0206;DIS_S04;306;8016,83;5668,33;0
2021-01-01;CLI0468;HIG_Q03;328;9845,23;7404,72;0
2021-01-01;CLI0063;HIG_Q03;352;4703,46;2542,47;0
2021-01-01;CLI0068;LIM_Q01;294;7231,81;5142,85;0
2021-01-02;CLI0119;DIS_S05;121;2934,59;1606,66;1102407,73
2021-01-02;CLI0408;HIG_Q03;425;4110,25;2802,59;0
2021-01-02;CLI0006;DIS_S04;75;14242,19;9818,92;0
2021-01-03;CLI0313;DIS_S04;365;5502,21;4489,91;0
2021-01-03;CLI0031;DIS_S04;438;13668,3;7021,71;3999429,33
2021-01-03;CLI0006;DIS_S05;410;8789,01;6023,03;0
2021-01-04;CLI0483;LIM_Q02;180;8606,22;5428,41;0
2021-01-04;CLI0207;DIS_S05;256;6068,93;3901,59;0
2021-01-04;CLI0157;DIS_S04;75;2677,64;1871,62;0
2021-01-05;CLI0412;DIS_S05;160;4340,98;2843,81;0
2021-01-05;CLI0387;LIM_Q02;10;4423,12;3102,47;0
2021-01-05;CLI0459;DIS_S05;43;6587,79;5338,11;0
2021-01-05;CLI0067;LIM_Q01;77;6251,1;4753,62;0
2021-01-06;CLI0330;DIS_S05;399;6687,75;4799,66;0
2021-01-06;CLI0370;HIG_Q03;281;9541,07;7246,47;0
2021-01-06;CLI0353;HIG_Q03;267;15997,51;7246,06;3246293,88
2021-01-07;CLI0432;DIS_S04;247;9370,12;7776,29;0
2021-01-07;CLI0336;DIS_S04;125;9605,12;7974,77;4293997,11
2021-01-07;CLI0379;DIS_S05;85;5672,93;3311,01;0
2021-01-08;CLI0451;DIS_S05;44;10575,36;5284,65;0
2021-01-08;CLI0484;DIS_S05;293;6026,28;5623,8;0
2021-01-08;CLI0394;LIM_Q01;292;3102,03;1714,65;0
2021-01-08;CLI0289;DIS_S04;28;5716,17;2844,4;1905949,86
2021-01-09;CLI0453;DIS_S05;380;14607,03;8858,37;0
2021-01-09;CLI0140;DIS_S05;333;13443,9;9991,17;0
2021-01-10;CLI0441;DIS_S05;314;4146,86;4010,14;0
2021-01-10;CLI0300;HIG_Q03;250;12546,84;7817,33;0
2021-01-10;CLI0013;LIM_Q02;16;7273,5;5477,58;0
2021-01-11;CLI0428;DIS_S05;380;7914,29;5924,91;0
2021-01-11;CLI0152;LIM_Q02;46;3462,85;2755,64;3785358,62
2021-01-12;CLI0400;DIS_S05;259;6976,09;3576,44;0
2021-01-12;CLI0313;DIS_S04;162;8405,26;6764,1;1248283,26
2021-01-12;CLI0352;LIM_Q01;254;12640,43;8567,25;3371134,81
2021-01-13;CLI0480;LIM_Q01;124;3135,87;2070,51;0
2021-01-14;CLI0109;HIG_Q03;50;2499,3;2142,1;0
2021-01-14;CLI0485;LIM_Q02;346;3368,52;2272,21;0
2021-01-15;CLI0376;HIG_Q03;71;14873,06;9110,96;0
2021-01-16;CLI0149;DIS_S04;151;12884,69;7813,31;0
2021-01-16;CLI0367;DIS_S05;494;5817,33;3376,31;0
2021-01-16;CLI0356;DIS_S04;178;15000,8;9747,82;0
2021-01-16;CLI0204;DIS_S04;447;4112,03;2679,14;0
2021-01-17;CLI0307;DIS_S04;267;16086,33;11371,47;0
2021-01-17;CLI0021;HIG_Q03;97;15816,86;10602,43;0
2021-01-18;CLI0060;LIM_Q01;472;2509,11;1415,29;0
2021-01-19;CLI0363;DIS_S04;490;14406,38;7549,64;0
2021-01-19;CLI0382;HIG_Q03;320;2272,83;1490,48;0
2021-01-19;CLI0435;LIM_Q02;57;10881,18;6991,77;0
2021-01-19;CLI0021;DIS_S04;444;5811,31;2846,81;0
2021-01-20;CLI0245;LIM_Q02;21;12343,35;10800,31;0
2021-01-21;CLI0078;DIS_S04;244;8594,64;7605,8;4332076,3
2021-01-21;CLI0186;LIM_Q02;266;6681,73;5233,87;0
2021-01-21;CLI0076;LIM_Q02;206;8047,8;5593,07;0
2021-01-21;CLI0073;LIM_Q01;253;6993,43;5599,09;0
2021-01-21;CLI0390;HIG_Q03;220;1668,44;1159,11;0
2021-01-21;CLI0449;HIG_Q03;248;5471,84;4080,46;0
2021-01-22;CLI0390;LIM_Q01;196;1676,91;1243,38;0
2021-01-22;CLI0065;DIS_S05;210;10064,49;6819,44;0
2021-01-22;CLI0342;DIS_S04;112;1700,02;1359,07;0
2021-01-22;CLI0290;HIG_Q03;299;3865,49;2537,6;0
2021-01-22;CLI0056;HIG_Q03;230;10086,34;6046,33;0
2021-01-22;CLI0331;LIM_Q02;377;3026,01;1550,49;0
2021-01-23;CLI0190;DIS_S05;459;12003,7;9338,04;0
2021-01-23;CLI0259;LIM_Q02;311;13127,02;11660,03;0
2021-01-23;CLI0426;LIM_Q02;196;10847,87;6779,44;0
2021-01-24;CLI0006;DIS_S05;412;5921,06;3814,23;0
2021-01-24;CLI0006;DIS_S04;421;1848,92;1684,43;0
2021-01-24;CLI0191;DIS_S05;108;14934,68;10926,76;0
2021-01-24;CLI0148;LIM_Q02;433;3677,43;2372,73;0
2021-01-24;CLI0405;DIS_S04;254;12561,96;10498,27;0
2021-01-25;CLI0312;HIG_Q03;401;1822,82;1315,89;0
2021-01-25;CLI0090;HIG_Q03;77;11050,72;8996,17;0
2021-01-25;CLI0352;LIM_Q01;325;4833,12;3389,36;0
2021-01-25;CLI0218;LIM_Q01;316;7586,64;5247,04;0
2021-01-25;CLI0258;DIS_S04;322;3469,62;3360,66;0
2021-01-25;CLI0479;DIS_S05;31;8207,62;5637,08;4910789,9
2021-01-26;CLI0010;LIM_Q02;74;12792,53;5940,57;0
2021-01-27;CLI0087;LIM_Q01;301;3189,68;2434,19;0
2021-01-27;CLI0250;LIM_Q02;464;3068,44;1584,54;0
2021-01-27;CLI0326;DIS_S05;226;2513,7;1676,16;0
2021-01-28;CLI0151;DIS_S05;38;7736,5;6250,02;0
2021-01-28;CLI0476;DIS_S04;202;12720,24;7488,95;0
2021-01-28;CLI0113;DIS_S04;65;15363,17;10564,38;0
2021-01-28;CLI0030;DIS_S04;347;4989,02;4113,02;1271972,51
2021-01-28;CLI0128;DIS_S04;397;3672,36;1860,73;0
2021-01-29;CLI0499;DIS_S04;471;5154,76;5217,97;4801778,05
2021-01-29;CLI0172;DIS_S04;162;11706,31;9160,47;0
2021-01-29;CLI0105;LIM_Q01;428;15413,45;8765,6;0
2021-01-29;CLI0034;DIS_S04;432;9956,53;6504,41;0
2021-01-29;CLI0078;HIG_Q03;221;6954,75;3904,22;0
2021-01-29;CLI0480;DIS_S04;484;7764,87;7896,84;0
2021-01-29;CLI0055;DIS_S04;209;6016,01;4433,73;0
2021-01-29;CLI0421;DIS_S04;247;2124,25;1484,95;0
2021-01-29;CLI0305;LIM_Q02;187;3052,64;2055,12;0
2021-01-30;CLI0022;HIG_Q03;53;6728,79;3963,02;0
2021-01-30;CLI0287;DIS_S04;440;7021,7;5306,16;0
2021-01-31;CLI0276;DIS_S04;83;3371,66;1853,7;0
2021-01-31;CLI0149;DIS_S04;206;13436,55;8565,74;0
2021-01-31;CLI0272;DIS_S04;346;10520,1;5257,73;0
2021-01-31;CLI0105;DIS_S05;296;15591,02;8003,24;0
2021-01-31;CLI0391;LIM_Q02;177;15642,78;9448,77;0
2021-02-01;CLI0299;HIG_Q03;180;15618,78;7294,03;3825671,88
2021-02-02;CLI0172;DIS_S05;389;14254,06;9728,61;0
2021-02-02;CLI0047;HIG_Q03;192;11923,6;8223,63;0
2021-02-02;CLI0114;HIG_Q03;25;6582,45;4821,96;3387785,57
2021-02-03;CLI0395;DIS_S05;50;10468,85;7234,76;0
2021-02-03;CLI0207;LIM_Q02;51;16031,24;8447,62;0
2021-02-03;CLI0453;LIM_Q02;119;5414,88;3639,08;0
2021-02-03;CLI0304;LIM_Q02;384;3335,23;2329,74;0
2021-02-03;CLI0275;HIG_Q03;77;6995,18;5150,58;0
2021-02-03;CLI0480;DIS_S05;334;14886,4;10206,78;0
2021-02-04;CLI0463;LIM_Q02;315;4435,67;2563,15;1611987,14
2021-02-04;CLI0413;DIS_S05;477;8085,16;4462,87;0
2021-02-04;CLI0242;DIS_S04;15;5515,43;3053,9;0
2021-02-05;CLI0301;HIG_Q03;340;6834,74;4370,11;0
2021-02-05;CLI0196;LIM_Q02;190;5532,85;2996,79;0
2021-02-06;CLI0343;LIM_Q02;332;11817,05;8152,47;0
2021-02-06;CLI0497;DIS_S05;282;6282,56;4592,19;0
2021-02-06;CLI0164;LIM_Q01;370;12522,72;7069,71;0
2021-02-06;CLI0176;LIM_Q02;194;6096,48;3092,91;0
2021-02-08;CLI0172;LIM_Q01;109;12288,97;10208,15;0
2021-02-08;CLI0271;DIS_S05;153;9409,43;6968,97;0
2021-02-08;CLI0110;LIM_Q01;445;10554,14;8054,89;0
2021-02-09;CLI0451;DIS_S04;99;3702,69;1830,14;0
2021-02-09;CLI0352;LIM_Q02;481;5262,04;4435,15;0
2021-02-09;CLI0202;HIG_Q03;255;2369,09;1186,77;0
2021-02-09;CLI0168;LIM_Q02;248;6391,36;3482,27;0
2021-02-09;CLI0102;HIG_Q03;427;4104,47;3377,02;0
2021-02-09;CLI0086;HIG_Q03;221;9627,39;5234,77;0
2021-02-10;CLI0142;DIS_S05;90;14894,78;7216,74;0
2021-02-11;CLI0213;DIS_S04;89;3326,76;1969,59;0
2021-02-11;CLI0051;HIG_Q03;65;1697,44;1078,76;0
2021-02-11;CLI0337;DIS_S05;285;5756,21;4502;0
2021-02-11;CLI0447;LIM_Q02;124;8435,1;5146,28;0
2021-02-12;CLI0112;LIM_Q01;188;10420,98;7750,01;0
2021-02-12;CLI0463;HIG_Q03;318;2080,33;1391,8;0
2021-02-12;CLI0442;DIS_S04;58;14097,7;10098,82;0
2021-02-12;CLI0271;HIG_Q03;269;9348,87;6955,54;0
2021-02-12;CLI0065;DIS_S05;283;5238,49;4158,76;2076529,69
2021-02-13;CLI0344;LIM_Q02;301;1797,97;1199,49;0
2021-02-13;CLI0183;LIM_Q01;382;6330,91;5329,23;0
2021-02-14;CLI0332;DIS_S05;300;12737,08;6788,08;0
2021-02-14;CLI0010;LIM_Q02;39;14456,57;9852,61;1247344,67
2021-02-15;CLI0267;LIM_Q02;445;15112,34;11785,11;0
2021-02-15;CLI0118;LIM_Q01;489;4246,05;2816,93;0
2021-02-15;CLI0351;DIS_S04;414;9745,46;5918,78;0
2021-02-15;CLI0494;LIM_Q01;383;3091,58;1587,57;0
2021-02-15;CLI0298;HIG_Q03;72;4787,53;3050,02;0
2021-02-15;CLI0234;DIS_S04;261;12258,75;6327,3;0
2021-02-15;CLI0244;LIM_Q01;91;7173,2;4527,26;0
2021-02-16;CLI0144;DIS_S04;334;3721,62;1856,7;0
2021-02-16;CLI0381;LIM_Q02;390;9734,95;6820,93;0
2021-02-16;CLI0201;DIS_S05;178;11424,56;7473,1;0
2021-02-16;CLI0239;HIG_Q03;319;9893,2;5823,19;0
2021-02-16;CLI0334;DIS_S04;352;6433,91;4900,97;0
2021-02-16;CLI0403;DIS_S05;167;14110,98;8919,76;0
2021-02-17;CLI0437;LIM_Q02;434;11308,17;8595,76;0
2021-02-17;CLI0484;HIG_Q03;344;13408,58;6798,92;0
2021-02-17;CLI0415;LIM_Q02;484;15749,16;9305,14;0
2021-02-17;CLI0457;LIM_Q01;65;10152,33;9282,29;0
2021-02-18;CLI0392;LIM_Q02;34;2899,52;2259,02;0
2021-02-18;CLI0487;DIS_S04;151;4695,92;3759,22;0
2021-02-18;CLI0246;HIG_Q03;158;3821,56;2597,43;0
2021-02-18;CLI0346;DIS_S05;385;8935,65;4789;0
2021-02-18;CLI0008;HIG_Q03;235;13552,29;11528,82;0
2021-02-18;CLI0152;DIS_S05;483;13164,59;7598,87;0
2021-02-19;CLI0432;LIM_Q01;104;9697,6;6498,87;0
2021-02-19;CLI0158;LIM_Q01;62;6073,62;3874,93;0
2021-02-19;CLI0211;LIM_Q01;187;2153,87;1241,53;0
2021-02-19;CLI0367;HIG_Q03;374;13729,22;10398,5;0
2021-02-20;CLI0058;HIG_Q03;313;7607,86;6449,91;0
2021-02-20;CLI0086;HIG_Q03;79;4517,1;2438,69;0
2021-02-21;CLI0055;LIM_Q01;185;16196,79;8918,03;0
2021-02-21;CLI0201;DIS_S04;141;11996,96;7598,67;3214067,88
2021-02-21;CLI0122;DIS_S04;417;14173,59;8564,52;0
2021-02-21;CLI0446;HIG_Q03;499;4573;2730,72;0
2021-02-21;CLI0108;LIM_Q01;424;9881,67;8509,59;0
2021-02-21;CLI0304;LIM_Q01;348;10488,14;5293,06;0
2021-02-22;CLI0421;LIM_Q01;422;7975,77;4938;0
2021-02-22;CLI0132;LIM_Q02;468;6197,58;4269,51;0
2021-02-23;CLI0392;DIS_S04;398;15609,79;10087,71;0
2021-02-23;CLI0385;LIM_Q02;347;10522,96;7994,14;0
2021-02-23;CLI0476;DIS_S04;460;5683,6;4837,83;0
2021-02-24;CLI0198;DIS_S05;369;14481,9;12144,2;0
2021-02-24;CLI0047;HIG_Q03;340;5937,02;5066,71;1444921,54
2021-02-24;CLI0228;DIS_S05;222;11946,48;8068,95;0
2021-02-24;CLI0245;HIG_Q03;487;12409,16;9614,56;0
2021-02-24;CLI0203;DIS_S04;220;11341,74;9072,89;0
2021-02-24;CLI0261;DIS_S04;446;10761,32;6002,06;0
2021-02-24;CLI0178;DIS_S05;354;3395,08;1972,63;0
2021-02-25;CLI0340;LIM_Q01;440;3858,86;3354,15;0
2021-02-25;CLI0274;LIM_Q02;21;10770,21;7177,03;4044282,8
2021-02-25;CLI0024;HIG_Q03;73;14502,93;7796,67;0
2021-02-25;CLI0175;HIG_Q03;44;4190,98;2457,86;0
2021-02-26;CLI0412;LIM_Q02;355;3330,69;2632,82;1532054,42
2021-02-26;CLI0461;DIS_S04;320;7917,2;6110,83;0
2021-02-26;CLI0261;DIS_S05;257;14815,93;7172,87;0
2021-02-26;CLI0286;HIG_Q03;121;6557,99;3634,49;0
2021-02-27;CLI0001;LIM_Q02;334;2434,06;1551,35;3980510,26
2021-02-27;CLI0086;DIS_S05;476;8647,88;6942,37;0
2021-02-27;CLI0338;DIS_S05;100;13056,75;8469,18;0
2021-02-27;CLI0430;LIM_Q01;303;5294,09;4019,04;0
2021-02-27;CLI0069;HIG_Q03;38;8547,07;7953,51;0
2021-02-28;CLI0091;LIM_Q02;146;8862,29;4952,25;0
2021-02-28;CLI0031;DIS_S05;21;2951,83;1465,67;0
2021-02-28;CLI0198;HIG_Q03;156;6356,6;3654,15;0
2021-03-01;CLI0440;DIS_S05;347;12055,49;6641,85;0
2021-03-01;CLI0473;DIS_S05;166;5755,22;3296,38;0
2021-03-01;CLI0349;LIM_Q02;268;7610,62;4530,22;0
2021-03-02;CLI0383;HIG_Q03;96;10416,84;5705,55;0
2021-03-02;CLI0412;HIG_Q03;167;9215,73;6446,21;0
2021-03-02;CLI0016;DIS_S05;195;6949,59;5052,61;2778672,32
2021-03-02;CLI0310;LIM_Q02;353;4598,11;3415,29;0
2021-03-03;CLI0396;HIG_Q03;366;13268,02;8372,36;0
2021-03-03;CLI0437;DIS_S04;318;10601,42;5404,44;0
2021-03-04;CLI0276;DIS_S04;238;3515,35;2712,97;0
2021-03-04;CLI0338;DIS_S05;13;5493,57;5323,42;0
2021-03-04;CLI0162;DIS_S04;66;9979,11;5938;0
2021-03-04;CLI0437;DIS_S04;447;11783,88;5664,9;0
2021-03-05;CLI0192;HIG_Q03;37;12425,21;9127,24;0
2021-03-05;CLI0151;DIS_S05;25;10226,11;6118,93;0
2021-03-05;CLI0365;DIS_S04;22;7410,51;5256,44;1485487,94
2021-03-05;CLI0411;HIG_Q03;209;11596,94;7528,39;0
2021-03-06;CLI0273;HIG_Q03;318;3882,53;2308,07;1501155,11
2021-03-06;CLI0113;DIS_S04;193;3025,97;1743,91;0
2021-03-07;CLI0176;DIS_S05;313;13527,35;7670,18;4174098,69
2021-03-07;CLI0149;LIM_Q02;290;15591,06;8088,19;4860711,13
2021-03-07;CLI0178;HIG_Q03;331;12026,85;6193,7;0
2021-03-07;CLI0424;HIG_Q03;167;5883,31;3660,17;0
2021-03-07;CLI0382;DIS_S04;369;9178,56;6980,86;0
2021-03-07;CLI0223;DIS_S05;268;9838,06;5759,81;0
2021-03-07;CLI0259;LIM_Q01;416;8216,96;4614,96;0
2021-03-08;CLI0343;LIM_Q02;136;14209,92;8512,22;0
2021-03-08;CLI0090;LIM_Q01;30;13091,21;10270,05;0
2021-03-08;CLI0378;HIG_Q03;276;15986,48;8354,92;0
2021-03-08;CLI0189;LIM_Q02;434;1807,2;1191,04;0
2021-03-08;CLI0273;LIM_Q01;166;11102,31;7444,24;0
2021-03-08;CLI0306;DIS_S05;103;5651,16;2909,04;0
2021-03-09;CLI0055;DIS_S04;359;1976,83;1320,98;4463817,94
2021-03-09;CLI0200;LIM_Q01;360;5971,45;4950,23;0
2021-03-09;CLI0262;DIS_S05;356;12187,43;7482,99;0
2021-03-09;CLI0156;LIM_Q02;417;3538,6;1918,64;0
2021-03-10;CLI0254;DIS_S04;458;10705,82;7377,14;0
2021-03-10;CLI0442;DIS_S05;394;8003,73;4625,76;0
2021-03-10;CLI0173;LIM_Q02;447;10247,52;6415,08;0
2021-03-10;CLI0200;HIG_Q03;465;17864,73;9254,95;0
2021-03-11;CLI0403;LIM_Q01;121;7303,23;4057,28;0
2021-03-11;CLI0102;DIS_S04;243;5702,94;4042,86;2057466,08
2021-03-11;CLI0285;DIS_S04;43;3207,63;2316,06;0
2021-03-12;CLI0111;DIS_S04;484;6012;5091,96;0
2021-03-12;CLI0151;LIM_Q02;89;3706,75;1920,38;0
2021-03-13;CLI0416;LIM_Q02;461;11144,6;5727,22;0
2021-03-13;CLI0266;LIM_Q01;92;7237,7;5246,5;1273549,53
2021-03-14;CLI0091;LIM_Q02;38;12854,67;7879,02;0
2021-03-14;CLI0177;DIS_S04;498;6230,13;4811,78;0
2021-03-15;CLI0449;LIM_Q02;140;11198,07;6929,91;0
2021-03-15;CLI0231;DIS_S04;20;7945,34;7088,78;0
2021-03-15;CLI0029;DIS_S05;401;5943,59;3322,33;0
2021-03-16;CLI0307;DIS_S05;145;13279,74;7697,41;3287200,88
2021-03-16;CLI0195;DIS_S04;42;1936;1150,65;4887766,45
2021-03-16;CLI0239;HIG_Q03;418;2772,85;2096,8;0
2021-03-16;CLI0443;DIS_S04;71;6661,1;5396,65;0
2021-03-16;CLI0301;DIS_S04;368;9451,75;6062,73;0
2021-03-17;CLI0357;DIS_S04;97;2019,18;1399,33;0
2021-03-17;CLI0479;HIG_Q03;419;4031,18;2459,49;0
2021-03-18;CLI0384;LIM_Q01;419;8391,89;5689,02;0
2021-03-18;CLI0267;LIM_Q02;26;6685,36;3551,16;0
2021-03-18;CLI0214;HIG_Q03;100;8081,7;3811,83;0
2021-03-18;CLI0082;LIM_Q01;422;2662,54;1589,39;0
2021-03-18;CLI0128;LIM_Q02;308;4340,89;3030,86;0
2021-03-19;CLI0262;DIS_S04;262;5429,91;2697,44;0
2021-03-19;CLI0067;DIS_S04;82;9971,55;6815,3;0
2021-03-19;CLI0483;DIS_S04;496;2903,94;1954,9;0
2021-03-20;CLI0062;DIS_S05;215;9961,77;6637,06;0
2021-03-20;CLI0133;DIS_S05;270;6265,21;3612,21;3975098,95
2021-03-21;CLI0137;DIS_S05;187;4662,93;4035,8;0
2021-03-22;CLI0043;LIM_Q01;337;6555,58;4389,25;0
2021-03-22;CLI0028;DIS_S05;487;15329,27;7414,69;0
2021-03-22;CLI0211;LIM_Q01;321;11371,88;6390,38;0
2021-03-22;CLI0476;LIM_Q01;456;11504,57;6295,9;0
2021-03-22;CLI0475;DIS_S04;322;1675,07;1230,73;0
2021-03-22;CLI0205;LIM_Q02;229;2138,3;1270,39;0
2021-03-22;CLI0253;DIS_S05;182;9818,58;7735,72;0
2021-03-22;CLI0038;LIM_Q02;174;4888,63;3308,2;0
2021-03-23;CLI0475;LIM_Q01;301;2463,38;1739,77;0
2021-03-23;CLI0117;DIS_S05;344;4608,16;3267,1;2514669,03
2021-03-23;CLI0405;LIM_Q01;229;4039,34;2876,61;0
2021-03-24;CLI0190;HIG_Q03;170;8731,47;7101,6;0
2021-03-24;CLI0046;LIM_Q01;399;11873,39;6283,28;0
2021-03-24;CLI0454;DIS_S04;257;2115,53;1658,49;0
2021-03-24;CLI0166;LIM_Q01;380;5320,52;3981,16;3084880,43
2021-03-24;CLI0305;DIS_S05;469;8449,67;8285,91;0
2021-03-24;CLI0203;DIS_S04;80;6834,02;3549,51;1396049,63
2021-03-25;CLI0233;DIS_S04;101;13987,13;9188,47;0
2021-03-25;CLI0495;LIM_Q01;438;10877,94;6256,46;0
2021-03-25;CLI0245;LIM_Q01;400;1805,72;1435,28;0
2021-03-26;CLI0209;DIS_S04;370;7114,31;5134,44;0
2021-03-26;CLI0248;LIM_Q02;330;12819,76;8354,57;0
2021-03-26;CLI0295;HIG_Q03;254;7323,78;4875,56;0
2021-03-27;CLI0327;DIS_S04;33;1760,12;1086,99;0
2021-03-27;CLI0383;DIS_S05;54;5996,55;4510,49;0
2021-03-28;CLI0392;DIS_S05;425;4127,35;2851,74;0
2021-03-28;CLI0249;DIS_S05;330;5649,81;2384,26;0
2021-03-28;CLI0217;DIS_S04;425;5017,95;3970,98;0
2021-03-28;CLI0416;HIG_Q03;295;7170,16;5571,59;1740361,58
2021-03-28;CLI0405;HIG_Q03;412;13506,47;9483,04;0
2021-03-28;CLI0158;HIG_Q03;198;13852,49;7097,5;0
2021-03-28;CLI0001;LIM_Q01;382;9603,39;6187,89;0
2021-03-29;CLI0069;DIS_S05;450;6888,59;6026,94;0
2021-03-29;CLI0030;LIM_Q01;413;11856,21;6419,08;0
2021-03-29;CLI0115;LIM_Q02;350;4056,08;3544,87;0
2021-03-29;CLI0008;DIS_S04;92;14729,28;9146,67;0
2021-03-30;CLI0275;DIS_S04;379;9227,53;7144,83;0
2021-03-30;CLI0369;HIG_Q03;231;3915,71;2268,04;0
2021-03-30;CLI0492;HIG_Q03;485;11215,06;9313,88;0
2021-03-31;CLI0439;DIS_S04;423;5142,08;4129,07;0
2021-03-31;CLI0315;LIM_Q01;361;5018,71;2508,84;0
2021-04-01;CLI0414;LIM_Q01;352;2246,79;1064,18;0
2021-04-01;CLI0335;LIM_Q01;228;13939,16;8625,2;0
2021-04-02;CLI0036;DIS_S04;494;6951,35;4517,84;0
2021-04-02;CLI0311;DIS_S04;452;2288,02;1299,61;3487019,33
2021-04-03;CLI0044;HIG_Q03;227;10551,3;9630,24;0
2021-04-04;CLI0077;LIM_Q01;76;2106,2;1580,84;0
2021-04-04;CLI0078;LIM_Q02;40;7325,6;4172,09;0
2021-04-04;CLI0155;DIS_S05;199;9719,06;6487,98;2511051,54
2021-04-04;CLI0101;HIG_Q03;331;7828,85;4995,77;0
2021-04-05;CLI0432;DIS_S05;63;5607,72;5336,89;0
2021-04-05;CLI0438;HIG_Q03;259;3261,8;2198,19;0
2021-04-06;CLI0039;LIM_Q01;175;10202,82;6838,72;0
2021-04-06;CLI0239;HIG_Q03;348;1521,84;1270,11;0
2021-04-06;CLI0030;DIS_S05;19;5506,71;2987,16;0
2021-04-07;CLI0013;HIG_Q03;424;3098,69;1599,17;0
2021-04-07;CLI0122;LIM_Q02;294;12514,28;10278,62;4850266,27
2021-04-07;CLI0144;LIM_Q01;162;7605,26;4238,08;0
2021-04-07;CLI0172;LIM_Q01;41;3896,13;1989,43;0
2021-04-07;CLI0455;DIS_S05;26;12159,68;6951,59;0
2021-04-08;CLI0411;DIS_S04;352;8110,32;6680,45;0
2021-04-08;CLI0368;LIM_Q01;380;12660,62;10295,45;0
2021-04-08;CLI0247;LIM_Q02;310;4456,28;3413,6;0
2021-04-08;CLI0247;LIM_Q01;314;11839,35;6916,06;0
2021-04-09;CLI0375;DIS_S05;388;8647,41;6514,57;0
2021-04-09;CLI0045;DIS_S04;155;12450,24;8018,76;0
2021-04-09;CLI0253;LIM_Q02;84;11714,02;7063,7;0
2021-04-10;CLI0291;HIG_Q03;133;14108,44;8419,66;0
2021-04-10;CLI0207;LIM_Q01;61;11824,85;8466,82;0
2021-04-10;CLI0412;DIS_S05;413;5087,73;2956,18;0
2021-04-10;CLI0483;DIS_S05;199;11844,13;8642,24;0
2021-04-11;CLI0446;HIG_Q03;97;11570,12;5737,64;0
2021-04-11;CLI0007;LIM_Q01;150;6480,96;4550,81;0
2021-04-11;CLI0242;LIM_Q01;436;13445,12;7422,99;0
2021-04-12;CLI0110;HIG_Q03;93;7871,8;5100,48;0
2021-04-12;CLI0114;LIM_Q02;252;2083,98;1142,71;4208969,65
2021-04-13;CLI0302;DIS_S05;101;1955,81;1657,14;0
2021-04-13;CLI0307;HIG_Q03;115;12653,08;10849,48;0
2021-04-14;CLI0276;LIM_Q02;364;6295,95;3143,16;0
2021-04-14;CLI0096;DIS_S04;30;9032,49;4967,9;0
2021-04-14;CLI0294;LIM_Q02;15;3448,11;2027,3;0
2021-04-14;CLI0189;HIG_Q03;464;13615,05;6823,1;0
2021-04-15;CLI0360;LIM_Q02;230;4837,9;3102,74;0
2021-04-15;CLI0288;LIM_Q02;318;12615,67;9204,21;0
2021-04-16;CLI0423;DIS_S05;462;11799,79;7442,4;0
2021-04-16;CLI0154;DIS_S04;96;12533,55;8026,97;0
2021-04-16;CLI0058;HIG_Q03;189;10093,74;5234,21;0
2021-04-16;CLI0404;LIM_Q02;351;10810,08;5862,31;0
2021-04-16;CLI0338;LIM_Q01;402;7072,26;4308,22;0
2021-04-16;CLI0050;DIS_S05;361;6266,74;3168,47;0
2021-04-16;CLI0207;LIM_Q02;255;14696,13;9298,39;0
2021-04-16;CLI0052;DIS_S05;467;8709,57;7498,5;3674088,45
2021-04-17;CLI0342;LIM_Q01;183;11616,05;9600,52;0
2021-04-18;CLI0150;DIS_S05;485;6042,83;4320,06;0
2021-04-18;CLI0371;DIS_S05;122;8925,01;4434,76;0
2021-04-19;CLI0232;DIS_S04;308;9629,71;8114,96;0
2021-04-19;CLI0066;LIM_Q01;167;14731,8;9797,87;0
2021-04-19;CLI0053;LIM_Q01;468;2727,49;1382,43;0
2021-04-19;CLI0213;LIM_Q01;80;5375,47;3597,71;0
